,name,total_pop,median_income,state,county,county_name,state_name,prop_white,prop_black,prop_hisp,prop_no_internet,prop_ba,prop_services,pop_density,covid_cases,Testing_Rate,gov_party,election_diff,state_abbr,Apr-19,Mar-19,Feb-20,Mar-20
3133,"Lincoln County, Kentucky",24458,39833.0,21,137,Lincoln,Kentucky,0.9463979066154223,0.02044320876604792,0.01590481641998528,0.13427099517540272,0.04383023959440674,0.02935644778804481,74.040854397,5.0,1580.3742759551226,Democrat,0.5724296621692292,KY,4.5,5.8,5,6.9
3134,"Monroe County, Kentucky",10634,34167.0,21,171,Monroe,Kentucky,0.9584352078239609,0.028117359413202935,0.031126575136355087,0.12403611058867782,0.043257476020312206,0.017397028399473387,32.534944092,5.0,1580.3742759551226,Democrat,0.7367261069925866,KY,3.6,4.7,4.8,5.4
3135,"Union County, Kentucky",14802,42844.0,21,225,Union,Kentucky,0.8331982164572355,0.12923929198756925,0.019186596405891095,0.09410890420213484,0.03810295905958654,0.02492906364004864,42.306397059,8.0,1580.3742759551226,Democrat,0.5425857349863146,KY,4,5.2,4.6,6.3
3136,"Calloway County, Kentucky",38776,40219.0,21,035,Calloway,Kentucky,0.9113369094285125,0.034196410150608626,0.026717557251908396,0.06880544666804209,0.10055188776562822,0.04920569424386218,101.64139126,34.0,1580.3742759551226,Democrat,0.3500529628014207,KY,3.5,4.5,5.2,6.3
3137,"Daviess County, Kentucky",99937,49836.0,21,059,Daviess,Kentucky,0.9055004652931347,0.042856999909943266,0.030108968650249656,0.07118484645326556,0.09443949688303631,0.0386243333299979,220.56267952,188.0,1580.3742759551226,Democrat,0.3218722029384155,KY,3.5,4.3,4,5.2
3138,"Pulaski County, Kentucky",64145,37921.0,21,199,Pulaski,Kentucky,0.9616026190661782,0.010180060799750566,0.024818769974277028,0.10750643074284824,0.0620157455764284,0.03467144750175384,98.150018578,43.0,1580.3742759551226,Democrat,0.6666666666666666,KY,4.2,5.6,4.8,6.4
3139,"Henderson County, Kentucky",46137,45389.0,21,101,Henderson,Kentucky,0.8801612588594837,0.07334677157162364,0.024969113726510176,0.08821553200251425,0.07087586969243774,0.03821228081583111,104.44858124,58.0,1580.3742759551226,Democrat,0.2766108574327753,KY,3.5,4.1,3.8,5.5
3140,"Knott County, Kentucky",15513,29326.0,21,119,Knott,Kentucky,0.9787275188551537,0.006123896087152711,0.009798233739444337,0.12673241797202348,0.04093341068781022,0.016889060787726423,43.030496963,4.0,1580.3742759551226,Democrat,0.5399965295852854,KY,6,7.3,7.4,10.2
3141,"Muhlenberg County, Kentucky",31081,43110.0,21,177,Muhlenberg,Kentucky,0.9274154628229465,0.04948360734854091,0.014960908593674592,0.10009330459122937,0.04636272964190341,0.030243557157105628,65.846745748,123.0,1580.3742759551226,Democrat,0.46868300153139353,KY,5.3,6.2,7.2,8.8
3142,"Adair County, Kentucky",19241,39346.0,21,001,Adair,Kentucky,0.9459487552622005,0.032794553297645655,0.018865963307520398,0.11075307936177953,0.05280390832077335,0.029884101657917987,47.410731437,81.0,1580.3742759551226,Democrat,0.645451232843435,KY,4.9,6.1,5.8,7.2
3143,"Cumberland County, Kentucky",6713,32906.0,21,057,Cumberland,Kentucky,0.9308803813496201,0.03902875018620587,0.008788917026664681,0.14389989572471323,0.05645761954416803,0.01564129301355579,21.818787166,5.0,1580.3742759551226,Democrat,0.6663405088062623,KY,4.2,5.3,5.5,6.8
3144,"Lee County, Kentucky",6751,23972.0,21,129,Lee,Kentucky,0.9675603614279366,0.008443193600948008,0.005925048141016145,0.18545400681380536,0.0327358909791142,0.0081469411938972,33.6734493,,1580.3742759551226,Democrat,0.6400449943757031,KY,5.1,6.2,6.3,8.1
3145,"Lewis County, Kentucky",13490,31096.0,21,135,Lewis,Kentucky,0.9782060785767235,0.004595997034840623,0.0,0.1279466271312083,0.03906597479614529,0.012083024462564863,27.456325185,3.0,1580.3742759551226,Democrat,0.675349188372971,KY,8.6,9.7,10.7,11.7
3146,"Woodford County, Kentucky",26097,62629.0,21,239,Woodford,Kentucky,0.906540981722037,0.04467946507261371,0.06717247193163965,0.05456565888799479,0.14116565122427865,0.03835689926045139,139.56572507,18.0,1580.3742759551226,Democrat,0.20194647201946475,KY,2.8,3.5,3.3,4.5
3147,"Jessamine County, Kentucky",52422,56728.0,21,113,Jessamine,Kentucky,0.9124794933424898,0.04046011216664759,0.03355461447483881,0.05362252489412842,0.1147037503338293,0.0425966197398039,313.18782906,41.0,1580.3742759551226,Democrat,0.39998285175340825,KY,3.3,4.1,3.5,4.7
3148,"Letcher County, Kentucky",22676,29856.0,21,133,Letcher,Kentucky,0.9793614394073029,0.0038807549832421944,0.007717410478038454,0.1202593049920621,0.0465249603104604,0.0231963309225613,64.803293143,2.0,1580.3742759551226,Democrat,0.6296255747755639,KY,6,6.8,9,11.4
3149,"McCracken County, Kentucky",65284,44486.0,21,145,McCracken,Kentucky,0.8523068439433859,0.10949084002205747,0.024416396054163347,0.0919367685803566,0.10913853317811409,0.047561423932357086,262.70362913,55.0,1580.3742759551226,Democrat,0.37180183345577666,KY,4.4,5.5,5.1,6.3
3150,"Whitley County, Kentucky",36089,36897.0,21,235,Whitley,Kentucky,0.9677464047216603,0.009975338745878245,0.012247499237994957,0.11471639557759983,0.06375904015073845,0.02829116905428247,82.7762743,11.0,1580.3742759551226,Democrat,0.671192101059968,KY,4.5,5.5,5,6.7
3151,"Floyd County, Kentucky",36926,31267.0,21,071,Floyd,Kentucky,0.9762768780804852,0.010805394572929642,0.007988950874722418,0.1186697719763852,0.04043221578291718,0.023316904078427125,91.142676769,13.0,1580.3742759551226,Democrat,0.48234582829504236,KY,5.7,6.7,7.5,9.5
3152,"McCreary County, Kentucky",17635,23273.0,21,147,McCreary,Kentucky,0.9045080805216899,0.056535299121066064,0.024836971930819393,0.14193365466402041,0.03118797845194216,0.022512049900765524,40.786890519,11.0,1580.3742759551226,Democrat,0.752770083102493,KY,5.3,7.2,6.6,8.6
3153,"Metcalfe County, Kentucky",10004,35809.0,21,169,Metcalfe,Kentucky,0.9632147141143542,0.010995601759296281,0.012994802079168333,0.09076369452219113,0.04358256697321072,0.015593762495002,34.628357562,1.0,1580.3742759551226,Democrat,0.5443722943722944,KY,3.8,4.5,5.1,6.5
3154,"Rowan County, Kentucky",24499,37639.0,21,205,Rowan,Kentucky,0.9597534593248704,0.017633372790726153,0.016572104983876894,0.05918608922813176,0.06637005592064982,0.04628760357565615,87.848116986,2.0,1580.3742759551226,Democrat,0.21236437613019893,KY,4.5,5.7,5.7,6.9
3155,"Clark County, Kentucky",35872,52938.0,21,049,Clark,Kentucky,0.926906779661017,0.0463592774308653,0.028685325602140946,0.08655776092774309,0.09046052631578948,0.036072702943800175,143.56833501,21.0,1580.3742759551226,Democrat,0.3705029311940759,KY,3.6,4.4,4.3,5.6
3156,"Carroll County, Kentucky",10711,43258.0,21,041,Carroll,Kentucky,0.9205489683502941,0.02968910465876202,0.06843431985808981,0.12473158435253477,0.04126598823639249,0.045654000560171784,83.51065082,2.0,1580.3742759551226,Democrat,0.3844357976653696,KY,3.6,4.5,4.3,5.4
3157,"Estill County, Kentucky",14313,31337.0,21,065,Estill,Kentucky,0.976175504785859,0.0016767973171242926,0.0032837280793684065,0.11849367707678335,0.04771885698316216,0.017955704604205966,56.097776618,,1580.3742759551226,Democrat,0.564111812443643,KY,4.4,5.5,5.7,7.3
3158,"Greenup County, Kentucky",35765,49343.0,21,089,Greenup,Kentucky,0.9692157136865651,0.008751572766671326,0.010596952327694673,0.07367538095903817,0.07026422480078288,0.029302390605340418,102.38565497,11.0,1580.3742759551226,Democrat,0.4546292314308534,KY,5.9,7,7.8,9.2
3159,"Carter County, Kentucky",27290,33067.0,21,043,Carter,Kentucky,0.9762550384756321,0.009783803591058996,0.009197508244778307,0.12103334554781972,0.058482960791498714,0.024990839135214365,65.944637267,5.0,1580.3742759551226,Democrat,0.5167347733021989,KY,7.1,8.8,8.8,9.7
3160,"Lafourche Parish, Louisiana",98214,53089.0,22,057,Lafourche,Louisiana,0.787576109312318,0.13301565968191909,0.043690308917262305,0.08155660089192987,0.07688313275093164,0.03125827275133891,91.837323311,651.0,3508.802840644853,Democrat,0.5651578820986913,LA,3.6,3.9,3.8,5.6
3161,"Jefferson Davis Parish, Louisiana",31467,39653.0,22,053,Jefferson,Louisiana,0.7989322147011154,0.16572917659770553,0.02354847935932882,0.1064925159691105,0.07118568659230305,0.04109066641243207,48.485934534,6197.0,3508.802840644853,Democrat,0.14714901535463193,LA,3.7,4,4.3,6.1
3162,"Jefferson Davis Parish, Louisiana",31467,39653.0,22,053,Jefferson,Louisiana,0.7989322147011154,0.16572917659770553,0.02354847935932882,0.1064925159691105,0.07118568659230305,0.04109066641243207,48.485934534,6197.0,3508.802840644853,Democrat,0.14714901535463193,LA,3.3,3.6,3.6,5.2
3163,"West Feliciana Parish, Louisiana",15377,55510.0,22,125,West,Louisiana,0.5360603498731872,0.44267412369122716,0.015477661442413995,0.06392664368862587,0.11354620537165896,0.04727840280939065,38.331993276,,3508.802840644853,Democrat,,LA,3.5,3.8,3.8,5.4
3164,"West Feliciana Parish, Louisiana",15377,55510.0,22,125,West,Louisiana,0.5360603498731872,0.44267412369122716,0.015477661442413995,0.06392664368862587,0.11354620537165896,0.04727840280939065,38.331993276,,3508.802840644853,Democrat,,LA,10.2,11.6,11.8,15.4
3165,"West Feliciana Parish, Louisiana",15377,55510.0,22,125,West,Louisiana,0.5360603498731872,0.44267412369122716,0.015477661442413995,0.06392664368862587,0.11354620537165896,0.04727840280939065,38.331993276,,3508.802840644853,Democrat,,LA,3.1,3.5,3.7,5.1
3166,"Beauregard Parish, Louisiana",36769,50738.0,22,011,Beauregard,Louisiana,0.8290407680382931,0.12456145122249722,0.03706927030922788,0.08425575892735729,0.08145448611602164,0.03625336560689711,32.187838318,39.0,3508.802840644853,Democrat,0.6529380554450193,LA,4,4.5,4.9,7.1
3167,"Evangeline Parish, Louisiana",33636,32180.0,22,039,Evangeline,Louisiana,0.6775775954334642,0.27509216315852064,0.03517065049351885,0.12804733024140802,0.06026281365203948,0.027143536686883102,50.489089358,49.0,3508.802840644853,Democrat,0.41338529767504373,LA,4.6,5,5.2,7.2
3168,"Lincoln Parish, Louisiana",47356,34154.0,22,061,Lincoln,Louisiana,0.5389813328828449,0.4084593293352479,0.030344623701326127,0.06898809021032182,0.11683841540670664,0.06723540839597938,100.04621122,85.0,3508.802840644853,Democrat,0.19572553430821144,LA,3.9,4.4,4.2,6.2
3169,"Webster Parish, Louisiana",39631,30358.0,22,119,Webster,Louisiana,0.6353359743635033,0.34235825490146604,0.01864701874794984,0.19406525194923166,0.07620297242057984,0.038000555120991146,65.406449118,85.0,3508.802840644853,Democrat,0.29109947643979056,LA,4.9,5.2,5.7,7.9
3170,"Iberville Parish, Louisiana",32956,47797.0,22,047,Iberville,Louisiana,0.4930209976938949,0.48352348585993443,0.02542784318485253,0.08271634907148925,0.07500910304648623,0.026611239228061658,52.892704217,450.0,3508.802840644853,Democrat,-0.0625818113819111,LA,4.8,5.1,5.5,7.4
3171,"Morehouse Parish, Louisiana",25992,33333.0,22,067,Morehouse,Louisiana,0.49465220067713145,0.49218990458602646,0.0039242843951985225,0.16647429978454908,0.07306094182825484,0.0239689135118498,31.949968583,52.0,3508.802840644853,Democrat,0.11365170435369565,LA,6.6,7.3,8.7,11.2
3172,"Terrebonne Parish, Louisiana",112587,48866.0,22,109,Terrebonne,Louisiana,0.7071242683435921,0.19174505049428442,0.051204846030181106,0.08920212813202234,0.07516853633190333,0.04038654551591214,90.273684487,437.0,3508.802840644853,Democrat,0.48380262438490984,LA,3.7,4,4,5.9
3173,"Claiborne Parish, Louisiana",16153,27303.0,22,027,Claiborne,Louisiana,0.4579954188076518,0.5198415155079552,0.014610289110381973,0.18281433789388968,0.06995604531665944,0.011391072865721538,21.121289283,59.0,3508.802840644853,Democrat,0.13518143591340914,LA,4.4,4.8,5.9,7.7
3174,"Avoyelles Parish, Louisiana",40882,38077.0,22,009,Avoyelles,Louisiana,0.6636172398610636,0.2878773054155863,0.018639009833178417,0.10970598307323516,0.05581918692823248,0.041607553446504575,48.630176485,71.0,3508.802840644853,Democrat,0.36958880983962383,LA,4.3,4.7,5.2,7.4
3175,"Pointe Coupee Parish, Louisiana",22158,44269.0,22,077,Pointe,Louisiana,0.6094412853145591,0.35535698167704666,0.026040256340824984,0.11828684899359147,0.07789511688780576,0.03267442910009929,39.374091929,,3508.802840644853,Democrat,,LA,4.1,4.6,4.5,6.4
3176,"Vernon Parish, Louisiana",51007,47772.0,22,115,Vernon,Louisiana,0.7576999235399063,0.14580351716431078,0.09390867920089399,0.07828337287039033,0.07000999862763935,0.030427196267179015,36.794452356,16.0,3508.802840644853,Democrat,0.6496723381230085,LA,4.8,5.3,6.1,9
3177,"Sabine Parish, Louisiana",24088,39465.0,22,085,Sabine,Louisiana,0.6947442710063102,0.16319329126536034,0.0387329790767187,0.1476668880770508,0.05915808701428097,0.01980239123214879,27.729473451,17.0,3508.802840644853,Democrat,0.6310411770716257,LA,4,4.4,4.4,6.2
3178,"LaSalle Parish, Louisiana",14949,36868.0,22,059,LaSalle,Louisiana,0.8454746136865342,0.12408856779717707,0.02822931299752492,0.09077530269583249,0.0628135661248244,0.018462773429660847,23.879252872,23.0,3508.802840644853,Democrat,,LA,3.1,3.6,3.7,5.4
3179,"Lincoln County, Maine",34067,55180.0,23,015,Lincoln,Maine,0.9696480464966096,0.004725981154783222,0.011741568086417941,0.07887398362051252,0.13570317315877536,0.04458860480817213,75.333443925,13.0,1758.1681865339701,Democrat,-0.023903641352369442,ME,3.5,4.2,4.8,4.1
3180,"Piscataquis County, Maine",16887,39470.0,23,021,Piscataquis,Maine,0.9610351157695268,0.005388760585065435,0.014330550127316872,0.100846805234796,0.09658317048617279,0.019304790667377274,4.2413218836,1.0,1758.1681865339701,Democrat,0.2513613591810063,ME,4.3,4.9,5.6,4.9
3181,"Washington County, Maine",31694,41384.0,23,029,Washington,Maine,0.9117183063040323,0.004795860415220546,0.022243957846911088,0.10093393071243768,0.10064996529311541,0.027576197387518143,12.287765267,2.0,1758.1681865339701,Democrat,0.18441796516956915,ME,5.8,6.3,7.7,6.9
3182,"Sagadahoc County, Maine",35277,62131.0,23,023,Sagadahoc,Maine,0.9561470646596932,0.0075119766420047055,0.0163562661224027,0.061229696402755336,0.1563341553987017,0.04801995634549423,140.30729124,19.0,1758.1681865339701,Democrat,-0.06291635825314579,ME,2.6,3,3,2.9
3183,"Kennebec County, Maine",121545,52929.0,23,011,Kennebec,Maine,0.9585750133695339,0.008597638734625036,0.015039697231478053,0.07155374552634827,0.11973343206219919,0.03569871241104118,140.73467056,104.0,1758.1681865339701,Democrat,0.03584159014016436,ME,3.1,3.7,4,3.5
3184,"Hancock County, Maine",54541,53068.0,23,009,Hancock,Maine,0.9593333455565538,0.00852569626519499,0.013916136484479567,0.07201921490255038,0.14702700720558845,0.05040244953337856,34.534791758,10.0,1758.1681865339701,Democrat,-0.07507002801120449,ME,4.4,5.5,6.8,5.9
3185,"Somerset County, Maryland",25737,42165.0,24,039,Somerset,Maryland,0.5284221160197381,0.4220771651707658,0.034930256051598864,0.08579088471849866,0.07009363950732408,0.02525546878035513,80.297433095,26.0,1924.1553774101574,Republican,0.11565656565656562,MD,5.6,6.5,6,5.8
3186,"Allegany County, Maryland",71977,44065.0,24,001,Allegany,Maryland,0.881990080164497,0.08406852188893674,0.01751948539116662,0.09079289217388888,0.06839684899342846,0.041527154507689956,168.11292002,118.0,1924.1553774101574,Republican,0.43697396750831863,MD,4.4,5.3,5.4,5.3
3187,"Prince George's County, Maryland",906202,81969.0,24,033,Prince,Maryland,0.17951074925899524,0.6295439648113776,0.17917859373517162,0.03907738009847694,0.12540471109090467,0.0483457330705516,1883.9844502,,1924.1553774101574,Republican,,MD,3.4,3.8,3.6,3.6
3188,"Frederick County, Maryland",248472,91999.0,24,021,Frederick,Maryland,0.8111698702469493,0.09392205157925239,0.09198219517692134,0.035955761614990825,0.15653675263208733,0.042065101902830096,387.07058855,918.0,1924.1553774101574,Republican,0.023870716201055076,MD,2.8,3.3,3.2,3
3189,"Kent County, Maryland",19593,56009.0,24,029,Kent,Maryland,0.8135048231511254,0.143826876945848,0.043280763537998264,0.09579952023681927,0.1408155974072373,0.05736742714234676,69.965975141,79.0,1924.1553774101574,Republican,0.030036922462828075,MD,3.6,4.4,4.9,4.2
3190,"Worcester County, Massachusetts",822280,71895.0,25,027,Worcester,Massachusetts,0.8398185532908499,0.0496388091647614,0.11155810672763536,0.04901615021647127,0.15084885926934863,0.03927494284185436,549.98793554,5550.0,4015.96964467934,Republican,-0.10710311306863346,MA,3,3.5,3.6,3.6
3191,"Chippewa County, Michigan",37834,44483.0,26,033,Chippewa,Michigan,0.709626262092298,0.06621028704340011,0.018554739123539672,0.07715282550087223,0.09969868372363483,0.06602526827721097,24.072390575,2.0,2262.597462941772,Democrat,0.2421713250517598,MI,6.9,8.3,6.5,6.4
3192,"Oakland County, Michigan",1250843,76387.0,26,125,Oakland,Michigan,0.7523134398161879,0.1367861514194827,0.04001861144843917,0.04127456443374588,0.18450357079185797,0.04336435507893477,1451.6887933,7267.0,2262.597462941772,Democrat,-0.08105005311353664,MI,3,3.7,2.9,3.9
3193,"Muskegon County, Michigan",173043,48329.0,26,121,Muskegon,Michigan,0.8077183127893067,0.13705841900568067,0.05579538033899089,0.07171049970238612,0.08892587391573192,0.039169454990956004,344.49706218,276.0,2262.597462941772,Democrat,-0.015072738448929424,MI,3.8,4.8,3.8,4.1
3194,"Lapeer County, Michigan",88202,58952.0,26,087,Lapeer,Michigan,0.9578240856216412,0.012380671640098864,0.04639350581619464,0.06132514001950069,0.08457858098455817,0.032062765016666286,136.56398308,170.0,2262.597462941772,Democrat,0.38295376579687046,MI,4.9,6.7,5.7,7
3195,"Sanilac County, Michigan",41376,45277.0,26,151,Sanilac,Michigan,0.9671065351894819,0.005848801237432328,0.036712103634957464,0.10177397525135344,0.0638776102088167,0.02793890177880897,42.783369497,35.0,2262.597462941772,Democrat,0.4453737856512026,MI,4.9,5.9,4.8,4.8
3196,"Ontonagon County, Michigan",5968,38906.0,26,131,Ontonagon,Michigan,0.960455764075067,0.005529490616621984,0.014577747989276139,0.12181635388739946,0.10020107238605898,0.05060321715817694,4.4203654777,0.0,2262.597462941772,Democrat,0.2597781669585523,MI,9.1,8.7,6.3,7.3
3197,"Alcona County, Michigan",10364,39735.0,26,001,Alcona,Michigan,0.9695098417599383,0.0038595137012736396,0.014376688537244307,0.12842531840988036,0.08365495947510614,0.02933230412967966,15.358953267,4.0,2262.597462941772,Democrat,0.39835430784123904,MI,6.2,8.4,7.3,7.1
3198,"Kalkaska County, Michigan",17463,46004.0,26,079,Kalkaska,Michigan,0.9577964839947317,0.009219492641585066,0.019297944224932716,0.09511538681784344,0.055087900131707036,0.04506671247781023,31.843152846,17.0,2262.597462941772,Democrat,0.4342805388882599,MI,6,7.8,6.5,6.4
3199,"Ingham County, Michigan",289564,50940.0,26,065,Ingham,Michigan,0.7442845105054495,0.1140335124532055,0.07696398723598237,0.056488375626804435,0.1260308601898026,0.05617065657333094,526.38080286,470.0,2262.597462941772,Democrat,-0.26873980082050963,MI,3,3.8,2.8,3
3200,"Ogemaw County, Michigan",20928,40150.0,26,129,Ogemaw,Michigan,0.9655963302752294,0.003679281345565749,0.02116781345565749,0.09766819571865444,0.05719610091743119,0.03578937308868502,37.181684972,13.0,2262.597462941772,Democrat,0.3655530952151728,MI,6.8,9.3,7.8,7.6
3201,"Wexford County, Michigan",33111,44166.0,26,165,Wexford,Michigan,0.9595904684243907,0.007157742140074296,0.01905711092990245,0.09084594243604845,0.08655733744072967,0.04557397843616925,59.239732124,9.0,2262.597462941772,Democrat,0.3637076742057785,MI,4.4,5.3,4.6,4.8
3202,"Dickinson County, Michigan",25570,48966.0,26,043,Dickinson,Michigan,0.9614391865467344,0.006140007821666015,0.01490027375831052,0.08564724286272976,0.1283144309737974,0.03508017207665233,33.357093464,3.0,2262.597462941772,Democrat,0.3537409798708697,MI,4,4.7,4.2,4.4
3203,"Menominee County, Michigan",23234,45508.0,26,109,Menominee,Michigan,0.9440044761986743,0.0027976241714728414,0.01738831023500043,0.11173280537143841,0.08461737109408625,0.045106309718515966,22.01350648,5.0,2262.597462941772,Democrat,0.2937407132243685,MI,3.9,4.6,3.8,4
3204,"Missaukee County, Michigan",15006,44766.0,26,113,Missaukee,Michigan,0.9622817539650806,0.004531520725043316,0.028388644542183126,0.09229641476742637,0.06397441023590564,0.02472344395575103,26.758722124,15.0,2262.597462941772,Democrat,0.5222085554188876,MI,5,6.3,5.2,5.2
3205,"Van Buren County, Michigan",75272,52351.0,26,159,Van,Michigan,0.8592570942714423,0.033159740673822935,0.11406631948134764,0.08041502816452333,0.09463014135402274,0.04005473482835583,124.13393184,,2262.597462941772,Democrat,,MI,4.1,5.5,4.5,4.4
3206,"Barry County, Michigan",60057,61016.0,26,015,Barry,Michigan,0.9624689877949282,0.004912000266413574,0.0285395540902809,0.07193166491832759,0.09565912383235926,0.032036232246032935,110.57239668,35.0,2262.597462941772,Democrat,0.332618945563652,MI,3,4,3.1,3.3
3207,"Benzie County, Michigan",17552,56639.0,26,019,Benzie,Michigan,0.9592069279854147,0.003817228805834093,0.024783500455788515,0.06130355515041021,0.13297629899726526,0.056118960802187784,55.530501467,6.0,2262.597462941772,Democrat,0.13991005084082908,MI,5.4,7.3,5.9,5.9
3208,"Schoolcraft County, Michigan",8069,40747.0,26,153,Schoolcraft,Michigan,0.8670219358036931,0.0050811748667740735,0.010038418639236584,0.09877308216631553,0.08315776428305861,0.04721774693270542,6.8846854384,3.0,2262.597462941772,Democrat,0.2857486759749639,MI,7.8,9.4,7.7,8.1
3209,"Grand Traverse County, Michigan",91746,61485.0,26,055,Grand,Michigan,0.9478778366359296,0.010703463911233188,0.02816471562792928,0.049320951322128485,0.1570422688727574,0.059468532688073596,199.3650638,,2262.597462941772,Democrat,,MI,3.5,4.7,3.5,3.7
3210,"Genesee County, Michigan",409361,47006.0,26,049,Genesee,Michigan,0.7490283637180875,0.198389685387714,0.033703748036574076,0.08518886752768338,0.09050691199210477,0.03958364377651999,638.79959721,1581.0,2262.597462941772,Democrat,-0.09463259567184257,MI,4.4,5.4,4.1,4.3
3211,"Livingston County, Michigan",188482,80897.0,26,093,Livingston,Michigan,0.9634394796320073,0.005910378709903333,0.02370518139663204,0.037202491484598,0.15967572500291805,0.042964314894791016,338.30225717,337.0,2262.597462941772,Democrat,0.29561899004401787,MI,2.9,3.9,3,3.9
3212,"Manistee County, Michigan",24444,47172.0,26,101,Manistee,Michigan,0.9131075110456554,0.027777777777777776,0.030191458026509573,0.0817378497790869,0.0951562755686467,0.06668303060055637,45.22745346,11.0,2262.597462941772,Democrat,0.15366298912612109,MI,5.4,7.3,5.8,5.9
3213,"Gladwin County, Michigan",25289,43290.0,26,051,Gladwin,Michigan,0.9712918660287081,0.003519316698960022,0.01569852505041718,0.1259836292459172,0.06054015579896398,0.025544703230653644,50.49360835,15.0,2262.597462941772,Democrat,0.3471776779987171,MI,5.3,6.7,5.8,5.9
3214,"Lawrence County, Arkansas",16669,38528.0,05,075,Lawrence,Arkansas,0.9674845521626972,0.010378547003419522,0.014397984282200491,0.11530385745995561,0.0701901733757274,0.027356170136180934,27.967935241,59.0,1868.6170518886047,Republican,0.4927000879507476,AR,3.4,3.8,4.7,5.2
3215,"Conway County, Arkansas",20906,41196.0,05,029,Conway,Arkansas,0.8516693772122835,0.10915526643068975,0.03884052425141108,0.1396728211996556,0.0790203769252846,0.025734238974457094,37.828544349,13.0,1868.6170518886047,Republican,0.2766494260123628,AR,4,4,4.8,5.6
3216,"Arkansas County, Arkansas",18124,39466.0,05,001,Arkansas,Arkansas,0.7253365702935335,0.25805561686161993,0.030567203707790775,0.13242109909512248,0.07376958728757449,0.02074597219156919,17.9709208,2.0,1868.6170518886047,Republican,0.3037669027688345,AR,2.7,3.2,3.3,4
3217,"Lonoke County, Arkansas",72206,57509.0,05,085,Lonoke,Arkansas,0.8902584272775116,0.06064592970113287,0.04426224967454228,0.06973104728138936,0.09371797357560313,0.03750380854776612,95.546462579,41.0,1868.6170518886047,Republican,0.5274538745387454,AR,2.6,3,3.7,4.9
3218,"Merced County, California",269075,50129.0,06,047,Merced,California,0.5737285143547338,0.03260057604757038,0.5890327975471523,0.05023878100901236,0.053498095326581806,0.028824677134627892,141.94999677,125.0,1594.8967344425794,Democrat,-0.12137478986848244,CA,8.7,10.3,10.4,12.9
3219,"Modoc County, California",8938,45149.0,06,049,Modoc,California,0.9002013873349742,0.016670396061758783,0.14455135377041844,0.11434325352427836,0.07898858805101812,0.0380398299395838,2.2416343556,,1594.8967344425794,Democrat,0.48020063357972553,CA,7.9,10.4,9.8,11.5
3220,"Inyo County, California",18085,52874.0,06,027,Inyo,California,0.8049212054188554,0.008902405308266519,0.21714127730163119,0.0750345590268178,0.11761128006635334,0.06801216477743986,1.7667330058,19.0,1594.8967344425794,Democrat,0.13517190205293106,CA,3.5,4.4,3.9,4.8
3221,"Stanislaus County, California",539301,57387.0,06,099,Stanislaus,California,0.7580497718342818,0.02880395178202896,0.45609594641953194,0.047793347314394004,0.07246973397045435,0.03360646466444527,367.519528,339.0,1594.8967344425794,Democrat,-0.018315848175386007,CA,6.2,7,6.6,8.3
3222,"Tehama County, California",63373,42899.0,06,103,Tehama,California,0.8539756678711754,0.0074321872090637965,0.24652454515329872,0.0932100421315071,0.07605762706515393,0.04198949079260884,21.672782844,1.0,1594.8967344425794,Democrat,0.3632675255144721,CA,5.7,6.8,6.2,7.6
3223,"San Benito County, California",59416,81977.0,06,069,San,California,0.8221859431802881,0.007405412683452269,0.5932408778780126,0.027248552578430053,0.08691261613033527,0.04002288945738522,44.314210812,,1594.8967344425794,Democrat,,CA,5.2,6.4,6.2,7.9
3224,"San Benito County, California",59416,81977.0,06,069,San,California,0.8221859431802881,0.007405412683452269,0.5932408778780126,0.027248552578430053,0.08691261613033527,0.04002288945738522,44.314210812,,1594.8967344425794,Democrat,,CA,3.5,4.1,3.8,4.9
3225,"San Benito County, California",59416,81977.0,06,069,San,California,0.8221859431802881,0.007405412683452269,0.5932408778780126,0.027248552578430053,0.08691261613033527,0.04002288945738522,44.314210812,,1594.8967344425794,Democrat,,CA,2.9,3.5,3.2,4.1
3226,"San Benito County, California",59416,81977.0,06,069,San,California,0.8221859431802881,0.007405412683452269,0.5932408778780126,0.027248552578430053,0.08691261613033527,0.04002288945738522,44.314210812,,1594.8967344425794,Democrat,,CA,2,2.4,2.3,3
3227,"San Benito County, California",59416,81977.0,06,069,San,California,0.8221859431802881,0.007405412683452269,0.5932408778780126,0.027248552578430053,0.08691261613033527,0.04002288945738522,44.314210812,,1594.8967344425794,Democrat,,CA,5.8,6.8,6.6,8.3
3228,"San Benito County, California",59416,81977.0,06,069,San,California,0.8221859431802881,0.007405412683452269,0.5932408778780126,0.027248552578430053,0.08691261613033527,0.04002288945738522,44.314210812,,1594.8967344425794,Democrat,,CA,2.6,3.1,3,3.8
3229,"San Benito County, California",59416,81977.0,06,069,San,California,0.8221859431802881,0.007405412683452269,0.5932408778780126,0.027248552578430053,0.08691261613033527,0.04002288945738522,44.314210812,,1594.8967344425794,Democrat,,CA,1.8,2.3,2.1,2.8
3230,"El Dorado County, California",186661,80582.0,06,017,El,California,0.8796802760083788,0.008003814401508618,0.12659848602546864,0.04081195322000847,0.1565511810179952,0.05507845773889564,111.64849685,,1594.8967344425794,Democrat,,CA,3.4,4.1,3.7,4.7
